Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5
dvdtmax-vrest-max_dv-camax-CaTD50,0.8125,0.5,0.8125,0.890909091,0.761904762,0.895833333,0.6,0.428571429,1,0.818181818,0.666666667,0.75,4.3999813,1.714283571,3.999988,0.440000616,0.761905079,1.33E-06,0.666666667,0.5,0.727272727,0.243987415,0.924170616,0.733333333,12.11031801,40.50471955,-24.70326209,74.86353335,-6.322344786,18.56288774,47.75760172
dvdtmax-vrest-camax-carest-CaTD50,0.8125,0.5,0.75,0.872727273,0.777777778,0.895833333,0.6,0.428571429,1,0.818181818,0.666666667,0.666666667,4.3999813,1.9999965,2.999994,0.440000616,0.685714663,1.50E-06,0.666666667,0.545454545,0.666666667,0.26575968,0.909952607,0.733333333,4.133773657,34.22898162,-19.78284984,92.61881394,48.89693181,-63.33487544,46.30331013
dvdtmax-camax-carest-CaTD50-CaTD90,0.75,0.5625,0.875,0.890909091,0.825396825,0.958333333,0.6,0.428571429,0.75,0.727272727,0.666666667,0.833333333,2.933326244,2.142854286,5.99997,0.488889514,0.653061621,0.272728066,0.6,0.545454545,0.75,0.174405165,0.938388626,0.733333333,-35.6503902,-27.9137135,1.746106236,-27.92587216,141.6579356,-113.0263727,245.3801687
vmax-APD50-camax-carest-CaTD90,0.75,0.5,0.8125,0.890909091,0.73015873,0.895833333,0.6,0.142857143,1,0.727272727,0.666666667,0.75,2.933326244,1.142856571,3.999988,0.488889514,0.952381016,1.50E-06,0.6,0.25,0.666666667,0.29934665,0.924170616,0.733333333,-0.997754858,9.531819436,21.16945838,-64.32843052,81.57565699,17.96163572,117.9755862
vrest-APD50-APD90-camax-CaTD50,0.75,0.5625,0.875,0.890909091,0.80952381,0.9375,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,3.29998735,1.9999965,5.99997,0.488889514,0.666667056,0.272728066,0.6,0.545454545,0.75,0.179651676,0.952606635,0.733333333,-6.983536736,32.37641772,109.019122,188.4649045,-66.69398257,-97.88303597,-34.94155844
vrest-APD50-APD90-CaTD50-CaTD90,0.75,0.4375,0.75,0.963636364,0.619047619,0.895833333,0.2,0.428571429,1,1,0.5,0.666666667,200001.114,1,2.999994,0.8000002,1,1.50E-06,0.333333333,0.461538462,0.666666667,0.355582111,0.957345972,0.733333333,-36.48394245,46.28619426,184.3285631,142.6614294,-132.9505135,-23.28402924,166.4417963
qNet-dvdtmax-vmax-vrest-APD50,0.8125,0.5,0.75,0.836363636,0.80952381,0.916666667,0.6,0.571428571,0.75,0.818181818,0.5,0.75,4.3999813,1.666665111,2.999992,0.440000616,0.60000056,0.333334222,0.666666667,0.615384615,0.6,0.252467903,0.909952607,0.7,-5.392438317,36.7763741,-58.00390865,8.476561234,-10.41871457,25.81291726,-0.49893656
qNet-dvdtmax-vmax-vrest-APD90,0.8125,0.5,0.75,0.836363636,0.80952381,0.916666667,0.6,0.571428571,0.75,0.818181818,0.5,0.75,4.3999813,1.666665111,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.6,0.6,0.242356778,0.914691943,0.7,-4.807600006,37.07268618,-56.12290444,8.374749303,-8.705757411,26.0324979,1.829160944
qNet-dvdtmax-vmax-vrest-max_dv,0.8125,0.5,0.75,0.836363636,0.80952381,0.916666667,0.6,0.571428571,0.75,0.818181818,0.5,0.75,4.3999813,1.666665111,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.615384615,0.6,0.243706061,0.909952607,0.7,-5.097035733,36.85786061,-56.70457493,8.327083742,-9.252178895,25.87001898,0.89201109
qNet-dvdtmax-vmax-APD90-carest,0.75,0.5,0.75,0.854545455,0.746031746,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.333332556,2.999994,0.488889514,0.761905079,0.30000084,0.6,0.5,0.666666667,0.234612768,0.914691943,0.7,-6.034728401,31.65298724,-54.16861736,7.455116893,-1.905717744,-4.182207368,16.03377314
qNet-dvdtmax-vmax-APD90-CaTD50,0.75,0.5,0.75,0.854545455,0.761904762,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.428570357,2.999994,0.440000616,0.761905079,0.30000084,0.666666667,0.545454545,0.666666667,0.229562559,0.91943128,0.7,-11.58598577,26.3277714,-58.31426374,16.37667318,-4.795165114,5.959157052,-8.193172219
qNet-dvdtmax-vmax-max_dv-carest,0.75,0.5,0.8125,0.854545455,0.746031746,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.333332556,3.999988,0.488889514,0.761905079,0.30000084,0.6,0.5,0.666666667,0.236538921,0.914691943,0.7,-5.627251157,32.05610366,-53.96069895,8.085366687,-1.770766448,-2.987049581,16.37737149
qNet-dvdtmax-vmax-camax-carest,0.75,0.5,0.8125,0.836363636,0.73015873,0.916666667,0.6,0.428571429,0.75,0.727272727,0.5,0.75,2.933326244,1.333332556,3.999988,0.488889514,0.833333528,0.30000084,0.6,0.461538462,0.666666667,0.249004146,0.914691943,0.7,-2.359335246,34.36920325,-47.41502295,-11.0311186,7.260376227,-22.83515617,47.41880247
qNet-dvdtmax-vrest-APD50-max_dv,0.8125,0.5625,0.75,0.836363636,0.841269841,0.916666667,0.6,0.571428571,0.75,0.818181818,0.666666667,0.75,4.3999813,2.142853714,2.999994,0.440000616,0.571429,0.30000084,0.666666667,0.615384615,0.666666667,0.244505665,0.909952607,0.7,-10.70617982,30.04609529,-61.23774235,-8.335255078,14.19179129,-37.95357376,23.17892632
qNet-dvdtmax-APD50-max_dv-camax,0.8125,0.5625,0.75,0.818181818,0.841269841,0.875,0.6,0.428571429,1,0.909090909,0.8,0.666666667,6.599938401,2.999986,2.999994,0.440000616,0.666667056,1.50E-06,0.666666667,0.545454545,0.666666667,0.306085994,0.900473934,0.7,-29.71633581,35.89916791,-118.2813207,-9.454734967,-112.7708597,67.16232334,23.55452934
qNet-dvdtmax-APD50-max_dv-CaTD50,0.8125,0.5625,0.75,0.836363636,0.841269841,0.916666667,0.6,0.571428571,0.75,0.818181818,0.666666667,0.75,4.3999813,2.142853714,2.999992,0.440000616,0.571429,0.333334222,0.666666667,0.6,0.6,0.248530205,0.909952607,0.7,-15.77335807,24.31845911,-67.4253193,-5.69712064,-44.62359404,27.35977422,-4.758302898
qNet-dvdtmax-APD50-max_dv-CaTD90,0.8125,0.5625,0.75,0.836363636,0.841269841,0.916666667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.666666667,4.3999813,2.142854286,2.999994,0.440000616,0.571429,0.30000084,0.666666667,0.6,0.666666667,0.249250921,0.909952607,0.7,-14.44429809,25.28242109,-65.68123946,-6.046963315,-42.78491702,25.63233642,-5.926051611
qNet-dvdtmax-APD50-camax-CaTD50,0.8125,0.5,0.75,0.818181818,0.80952381,0.854166667,0.6,0.571428571,0.75,0.909090909,0.5,0.666666667,6.599938401,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.615384615,0.6,0.297469709,0.900473934,0.7,-54.96908701,70.32800169,-195.9622121,-6.556800262,17.8093378,-25.09114086,-38.70482495
qNet-dvdtmax-APD90-max_dv-CaTD50,0.75,0.5,0.8125,0.854545455,0.73015873,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.333332556,3.999988,0.488889514,0.80000028,0.30000084,0.6,0.5,0.666666667,0.240606523,0.91943128,0.7,-9.790064138,28.15666915,-55.31668858,16.42881552,25.01481485,-11.8585238,-8.171238335
qNet-dvdtmax-APD90-camax-carest,0.75,0.5,0.8125,0.836363636,0.73015873,0.916666667,0.6,0.428571429,0.75,0.727272727,0.5,0.75,2.933326244,1.285713429,3.999988,0.488889514,0.857143071,0.30000084,0.6,0.461538462,0.666666667,0.25669589,0.914691943,0.7,0.452543532,37.77314142,-50.87106189,-7.726521022,-4.872772971,-30.48733285,63.06162399
qNet-dvdtmax-APD90-camax-CaTD50,0.8125,0.5,0.8125,0.872727273,0.761904762,0.916666667,0.6,0.567857143,0.75,0.818181818,0.5,0.833333333,4.3999813,1.428570571,4.499979,0.440000616,0.685714789,0.30000084,0.666666667,0.571428571,0.666666667,0.209418037,0.928909953,0.7,-23.87484548,20.1790168,-71.329109,21.50479686,45.61210141,-38.87073064,-37.27704985
qNet-dvdtmax-APD90-carest-CaTD50,0.75,0.5,0.8125,0.854545455,0.746031746,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.333332556,3.999988,0.441222838,0.750000438,0.30000084,0.665,0.545454545,0.666666667,0.228852105,0.91943128,0.7,-16.71385517,20.85585653,-58.43121487,19.72158314,19.4832892,-19.54465539,-17.11196598
qNet-dvdtmax-APD90-CaTD50-CaTD90,0.75,0.5,0.8125,0.872727273,0.73015873,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.333332556,3.999988,0.488889514,0.761905079,0.30000084,0.6,0.545454545,0.666666667,0.229622232,0.933649289,0.7,-26.55491208,12.67506772,-61.92274172,27.61145412,22.61497385,-50.87435576,62.73039093
qNet-dvdtmax-max_dv-camax-carest,0.75,0.5,0.8125,0.818181818,0.714285714,0.916666667,0.6,0.285714286,0.75,0.727272727,0.5,0.75,2.933326244,1.142856762,3.999988,0.488889514,0.914285851,0.30000084,0.6,0.4,0.666666667,0.266139971,0.909952607,0.7,1.709317068,39.12411687,-50.65636434,-7.694271707,-3.703510918,-33.44041114,68.20675697
qNet-dvdtmax-max_dv-CaTD50-CaTD90,0.8125,0.5,0.75,0.854545455,0.746031746,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,4.3999813,1.428570357,2.999992,0.440000616,0.750000437,0.333334222,0.666666667,0.545454545,0.6,0.233934949,0.91943128,0.7,-24.63791051,14.6127742,-62.20564278,16.45032678,11.48733224,-40.59200517,48.13183211
qNet-dvdtmax-camax-carest-CaTD50,0.75,0.5,0.8125,0.818181818,0.714285714,0.90625,0.6,0.428571429,0.75,0.727272727,0.5,0.75,2.933326244,1.142856762,3.999988,0.488889514,0.914285851,0.30000084,0.6,0.461538462,0.666666667,0.278137361,0.90521327,0.7,-0.837322646,37.27345701,-53.8827562,-7.892426794,-39.43015783,65.79192985,-6.026695706
qNet-dvdtmax-camax-carest-CaTD90,0.75,0.5,0.75,0.818181818,0.73015873,0.916666667,0.6,0.428571429,0.75,0.727272727,0.5,0.75,2.933326244,1.333332556,2.999992,0.488889514,0.816326741,0.333334222,0.6,0.461538462,0.6,0.259330516,0.909952607,0.7,-1.063568972,36.57393053,-52.78636788,-7.54013948,-32.73625825,54.40285445,-8.66358896
qNet-dvdtmax-camax-CaTD50-CaTD90,0.8125,0.4375,0.75,0.890909091,0.714285714,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,4.3999813,1.333332556,2.999992,0.440000616,0.80000028,0.333334222,0.666666667,0.545454545,0.6,0.237828153,0.943127962,0.7,-19.60906353,19.5066244,-58.41491156,32.74889536,22.5581743,-39.56776746,71.7822371
qNet-vmax-vrest-APD90-max_dv,0.75,0.5,0.75,0.818181818,0.793650794,0.90625,0.6,0.571428571,0.75,0.818181818,0.5,0.75,3.29998735,1.666665111,2.999992,0.488889514,0.653061621,0.333334222,0.6,0.571428571,0.6,0.278289439,0.90521327,0.7,-4.953029519,36.90188192,-53.69385766,-3.43509348,25.81195385,7.50419681,-3.563604432
qNet-vmax-APD50-max_dv-CaTD50,0.8125,0.5625,0.75,0.836363636,0.841269841,0.916666667,0.6,0.571428571,0.75,0.818181818,0.666666667,0.75,4.3999813,2.142853714,2.999992,0.440000616,0.571429,0.333334222,0.666666667,0.615384615,0.6,0.250410558,0.909952607,0.7,-15.4115467,24.5147005,-68.27992828,-3.678705016,-39.50107938,24.07303128,-5.857895486
qNet-vmax-APD50-camax-carest,0.75,0.5,0.75,0.836363636,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.428570571,2.999992,0.488889514,0.761905079,0.333334222,0.6,0.5,0.6,0.248973934,0.909952607,0.7,-0.002730405,38.84973387,-60.04114938,-8.830153549,-13.38227531,-27.20825452,61.15499902
qNet-vmax-APD50-carest-CaTD90,0.75,0.5,0.8125,0.854545455,0.73015873,0.927083333,0.6,0.428571429,0.75,0.818181818,0.5,0.833333333,3.29998735,1.428570571,4.499979,0.488889514,0.761905079,0.30000084,0.6,0.5,0.666666667,0.230905361,0.928909953,0.7,9.94235752,50.09550872,-64.83590671,-17.12993783,-75.45637603,125.5837226,75.88909212
qNet-vmax-APD90-camax-carest,0.8125,0.4375,0.75,0.927272727,0.73015873,0.833333333,0.8,0.142857143,1,0.818181818,0.8,0.666666667,4.3999813,1,2.999994,0.275000997,1,1.50E-06,0.727272727,0.222222222,0.666666667,0.320968464,0.938388626,0.7,2.493906897,68.48606957,-214.6689763,27.92229155,-43.7057942,-85.01361717,86.52609896
qNet-vmax-APD90-camax-CaTD50,0.75,0.5,0.75,0.836363636,0.746031746,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.428570571,2.999992,0.488889514,0.750000437,0.333334222,0.6,0.545454545,0.6,0.247271866,0.914691943,0.7,-26.25350766,13.15942234,-61.28272539,10.21514967,50.81299209,-45.05390972,-39.37226804
qNet-vmax-APD90-carest-CaTD90,0.8125,0.5,0.8125,0.909090909,0.761904762,0.885416667,0.6,0.285714286,0.75,0.727272727,0.6,0.75,3.666656889,1.49999825,3.999988,0.440000616,0.816326741,0.30000084,0.666666667,0.444444444,0.666666667,0.204798729,0.947867299,0.7,-27.85894284,113.6772022,-166.647027,91.98339178,58.37439353,-15.41035355,-8.463717059
qNet-vmax-max_dv-camax-carest,0.75,0.5,0.8125,0.836363636,0.714285714,0.916666667,0.6,0.428571429,0.75,0.727272727,0.5,0.75,2.933326244,1.333332556,3.999988,0.488889514,0.833333528,0.30000084,0.6,0.461538462,0.666666667,0.251429071,0.914691943,0.7,2.235678088,39.52678604,-52.90674632,-5.528861455,-5.164009329,-31.79404239,67.70445155
qNet-vmax-camax-carest-CaTD50,0.75,0.5,0.8125,0.836363636,0.73015873,0.916666667,0.6,0.428571429,0.75,0.727272727,0.5,0.75,2.933326244,1.333332556,3.999988,0.488889514,0.833333528,0.30000084,0.6,0.461538462,0.666666667,0.254700568,0.909952607,0.7,-1.536475296,36.27714015,-56.60090726,-6.972763503,-39.74873454,64.82280573,-7.527866853
qNet-vmax-camax-carest-CaTD90,0.75,0.5,0.8125,0.836363636,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.428570571,3.999988,0.488889514,0.761905079,0.30000084,0.6,0.5,0.666666667,0.236225226,0.914691943,0.7,-2.224321519,35.16215058,-55.20238772,-5.920882344,-29.61309752,47.8019118,-10.66178953
qNet-vmax-carest-CaTD50-CaTD90,0.8125,0.5,0.75,0.836363636,0.746031746,0.90625,0.6,0.571428571,0.75,0.818181818,0.5,0.75,4.3999813,1.333332556,2.999992,0.488889514,0.750000438,0.333334222,0.6,0.571428571,0.6,0.251949933,0.914691943,0.7,-44.07861335,-7.133469653,-54.20584674,1.621710093,77.43986616,-98.39856959,194.0633124
qNet-vrest-APD50-APD90-CaTD50,0.8125,0.5,0.8125,0.872727273,0.761904762,0.90625,0.6,0.428571429,0.75,0.818181818,0.5,0.75,4.3999813,1.49999825,3.999988,0.440000616,0.71428619,0.30000084,0.666666667,0.545454545,0.666666667,0.210472107,0.928909953,0.7,0.226857818,98.5674412,-87.18588671,100.3178685,94.05019326,-68.10455113,23.90104655
qNet-vrest-APD50-max_dv-CaTD50,0.8125,0.5,0.8125,0.872727273,0.777777778,0.927083333,0.6,0.571428571,0.75,0.818181818,0.571428571,0.75,4.3999813,1.714282857,3.999988,0.440000616,0.666667056,0.30000084,0.666666667,0.571428571,0.666666667,0.202191771,0.928909953,0.7,-0.924389164,40.57244445,-43.3974699,38.11179007,6.242083824,-0.838433629,9.495537877
qNet-vrest-max_dv-camax-CaTD50,0.8125,0.5,0.8125,0.854545455,0.80952381,0.927083333,0.6,0.571428571,0.75,0.818181818,0.6,0.75,4.3999813,1.785712321,3.999988,0.440000616,0.60000056,0.30000084,0.666666667,0.615384615,0.666666667,0.209687114,0.924170616,0.7,-31.60626928,48.45422678,-113.8160571,37.32319872,34.0723543,-47.9603876,-30.04682804
qNet-vrest-carest-CaTD50-CaTD90,0.75,0.5,0.8125,0.872727273,0.76984127,0.927083333,0.6,0.285714286,0.75,0.727272727,0.666666667,0.75,2.933326244,1.714283571,3.999988,0.440000616,0.816326741,0.272728066,0.666666667,0.4,0.727272727,0.224671784,0.947867299,0.7,13.33533075,97.10085673,-81.00141095,129.0839188,82.57251615,-12.75810981,129.2598927
qNet-APD50-max_dv-camax-carest,0.8125,0.5,0.75,0.836363636,0.80952381,0.916666667,0.6,0.428571429,0.75,0.818181818,0.6,0.666666667,4.3999813,1.785712321,2.999992,0.440000616,0.685714663,0.333334222,0.666666667,0.545454545,0.6,0.239511726,0.909952607,0.7,-13.19602021,26.92109319,-65.46105634,-44.06774395,24.21531121,8.512738077,-3.348549525
qNet-APD50-max_dv-camax-CaTD50,0.8125,0.5,0.75,0.854545455,0.80952381,0.916666667,0.6,0.428571429,0.75,0.818181818,0.6,0.666666667,4.3999813,1.785712321,2.999994,0.440000616,0.685714663,0.30000084,0.666666667,0.545454545,0.666666667,0.233225492,0.914691943,0.7,-12.68788778,27.26106935,-64.77370219,-43.96190707,24.34748283,6.224115511,0.232459518
qNet-APD50-max_dv-carest-CaTD50,0.8125,0.5,0.75,0.854545455,0.80952381,0.916666667,0.6,0.428571429,0.75,0.818181818,0.6,0.75,4.3999813,1.785712321,2.999994,0.440000616,0.666667056,0.30000084,0.666666667,0.545454545,0.666666667,0.22466772,0.914691943,0.7,-13.27883412,26.26609597,-64.1215471,-39.91174566,24.54277135,3.284467998,-2.762668193
qNet-APD50-max_dv-carest-CaTD90,0.8125,0.5,0.8125,0.890909091,0.793650794,0.9375,0.6,0.428571429,0.75,0.818181818,0.6,0.75,4.3999813,1.785712321,3.999988,0.440000616,0.666667056,0.272728066,0.666666667,0.545454545,0.727272727,0.195063578,0.933649289,0.7,-5.266473843,34.08242752,-61.05569116,-56.93188126,22.85312549,39.91960915,23.69649067
qNet-APD90-camax-carest-CaTD50,0.75,0.5,0.8125,0.818181818,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.571428571,0.75,3.29998735,1.666665111,3.999988,0.488889514,0.750000437,0.30000084,0.6,0.5,0.666666667,0.253008245,0.914691943,0.7,-21.75247457,9.04640527,-51.77056649,50.68495286,-73.0723306,35.60043547,-41.8305213
qNet-max_dv-camax-carest-CaTD90,0.75,0.5,0.75,0.836363636,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.428570571,2.999994,0.440000616,0.750000437,0.30000084,0.666666667,0.545454545,0.666666667,0.231253926,0.914691943,0.7,-5.937836516,31.56342902,-54.00998278,3.25000589,-18.27238196,24.66842979,-12.71373052
dvdtmax-vmax-APD50-APD90-camax,0.75,0.5,0.8125,0.872727273,0.73015873,0.916666667,0.8,0.142857143,0.75,0.636363636,0.714285714,0.75,2.749995187,1.142856,3.999988,0.275000997,0.97959186,0.30000084,0.666666667,0.222222222,0.666666667,0.28187274,0.928909953,0.7,-2.786549657,11.03912447,-28.55322356,41.57880017,3.611696363,18.54930565,-11.82111513
dvdtmax-vmax-APD50-APD90-carest,0.75,0.4375,0.75,0.890909091,0.746031746,0.916666667,0.8,0.285714286,0.75,0.636363636,0.666666667,0.75,2.749995188,1.285711714,2.999992,0.275000997,0.952381016,0.333334222,0.666666667,0.363636364,0.6,0.262543285,0.933649289,0.7,-5.46958993,8.138407566,-25.05662037,40.45983518,8.517539735,14.08639507,-16.82045665
dvdtmax-vmax-APD50-APD90-CaTD50,0.75,0.5,0.8125,0.890909091,0.746031746,0.916666667,0.8,0.142857143,0.75,0.636363636,0.714285714,0.75,2.749995188,1.142856571,3.999988,0.275000997,0.964285754,0.30000084,0.666666667,0.25,0.666666667,0.262920558,0.933649289,0.7,0.655949352,14.52685736,-27.97329518,39.55713243,-2.904836699,12.71696875,8.450841378
dvdtmax-vmax-APD50-APD90-CaTD90,0.75,0.5,0.8125,0.890909091,0.761904762,0.916666667,0.8,0.285714286,0.75,0.636363636,0.714285714,0.75,2.749995188,1.49999825,3.999988,0.275000997,0.857143029,0.30000084,0.666666667,0.363636364,0.666666667,0.247990184,0.938388626,0.7,-3.567951711,10.12996179,-28.13258485,40.88824502,-5.649923307,17.95083054,13.97227374
dvdtmax-vmax-APD50-carest-CaTD50,0.75,0.4375,0.75,0.890909091,0.746031746,0.916666667,0.8,0.142857143,0.75,0.636363636,0.75,0.75,2.749995188,1.142856,2.999992,0.275000997,0.97959186,0.333334222,0.666666667,0.222222222,0.6,0.27605941,0.928909953,0.7,3.707803591,18.33047851,-28.31269389,36.81798212,4.776246538,10.58171928,12.19492007
dvdtmax-vmax-APD50-carest-CaTD90,0.6875,0.5,0.8125,0.872727273,0.73015873,0.916666667,0.8,0.142857143,0.75,0.636363636,0.714285714,0.75,2.1999967,1.142856,3.999988,0.314286792,0.97959186,0.30000084,0.615384615,0.222222222,0.666666667,0.287788256,0.928909953,0.7,8.059376097,22.82201068,-33.03035284,34.72259116,-25.34670119,71.28778715,62.43853402
dvdtmax-vmax-APD90-camax-carest,0.6875,0.5,0.8125,0.872727273,0.73015873,0.916666667,0.8,0.142857143,0.75,0.636363636,0.75,0.75,2.19999736,1.142856,3.999988,0.275000997,0.97959186,0.30000084,0.666666667,0.222222222,0.666666667,0.299496604,0.924170616,0.7,4.028207211,18.1711987,-33.84157307,41.12033629,20.39198223,-35.02589753,37.09477437
dvdtmax-vmax-APD90-camax-CaTD50,0.6875,0.5,0.8125,0.872727273,0.73015873,0.916666667,0.8,0.142857143,0.75,0.636363636,0.714285714,0.75,2.1999967,1.142856,3.999988,0.314286792,0.97959186,0.30000084,0.615384615,0.222222222,0.666666667,0.290732181,0.924170616,0.7,-4.4652167,8.86059668,-29.36819497,43.44058972,28.30852156,-19.02617839,-4.636664739
dvdtmax-vmax-APD90-camax-CaTD90,0.75,0.4375,0.75,0.909090909,0.746031746,0.895833333,0.8,0.142857143,0.75,0.727272727,0.666666667,0.75,2.933326244,1.142856571,2.999992,0.275000997,0.952381016,0.333334222,0.666666667,0.25,0.6,0.25434358,0.933649289,0.7,-4.626875886,9.719190369,-26.38174299,38.06301238,4.16581504,12.95900517,27.0185378
dvdtmax-vmax-APD90-carest-CaTD50,0.75,0.5,0.8125,0.890909091,0.761904762,0.916666667,0.8,0.142857143,0.75,0.636363636,0.714285714,0.75,2.749995188,1.142856,3.999988,0.275000997,0.97959186,0.30000084,0.666666667,0.222222222,0.666666667,0.270150743,0.933649289,0.7,3.02825873,17.34614078,-28.48458743,37.86224979,5.628349954,7.877056707,11.50938312
dvdtmax-vmax-APD90-CaTD50-CaTD90,0.75,0.5,0.8125,0.890909091,0.746031746,0.916666667,0.6,0.285714286,0.75,0.727272727,0.6,0.75,2.933326244,1.333332556,3.999988,0.488889514,0.857143,0.30000084,0.6,0.4,0.666666667,0.242862428,0.938388626,0.7,-20.01023424,-6.483132931,-27.08806904,43.17152932,25.54415248,-33.48028024,65.57943512
dvdtmax-vmax-camax-carest-CaTD50,0.75,0.5,0.8125,0.890909091,0.761904762,0.916666667,0.8,0.142857143,0.75,0.636363636,0.8,0.75,2.749995188,1.142856,3.999988,0.244445368,0.97959186,0.30000084,0.666666667,0.222222222,0.666666667,0.27087367,0.933649289,0.7,7.426168372,22.00967486,-30.54328012,39.12868929,-6.98938412,27.35556435,15.35527354
dvdtmax-APD90-camax-carest-CaTD90,0.75,0.4375,0.75,0.909090909,0.746031746,0.895833333,0.8,0.142857143,0.75,0.727272727,0.714285714,0.666666667,2.933326244,1,2.999992,0.275000997,1,0.333334222,0.666666667,0.222222222,0.6,0.279116302,0.933530806,0.7,13.65375962,27.21496382,-10.30964305,-82.39611343,45.28009181,121.7750567,136.388121
vmax-APD50-APD90-CaTD50-CaTD90,0.75,0.4375,0.75,0.909090909,0.746031746,0.895833333,0.8,0.285714286,0.75,0.727272727,0.666666667,0.75,2.933326244,1.142856571,2.999992,0.275000997,0.952381016,0.333334222,0.666666667,0.363636364,0.6,0.271510747,0.928909953,0.7,-11.8996657,0.661288534,28.70477779,34.7861643,-7.313595402,-29.26083906,50.90111264
vmax-APD50-carest-CaTD50-CaTD90,0.75,0.5,0.8125,0.890909091,0.746031746,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.833333333,3.29998735,1.285713429,4.499979,0.488889514,0.857143071,0.30000084,0.6,0.5,0.666666667,0.254280681,0.933649289,0.7,-39.53194305,-27.72839794,22.79961545,6.684221736,97.91466716,-116.7575291,254.5986655
vmax-camax-carest-CaTD50-CaTD90,0.75,0.5,0.8125,0.890909091,0.73015873,0.916666667,0.6,0.428571429,0.75,0.818181818,0.5,0.75,3.29998735,1.142856857,3.999988,0.488889514,0.914285851,0.30000084,0.6,0.461538462,0.666666667,0.257236757,0.938388626,0.7,-39.85032131,-28.13166424,25.40026728,9.358641614,95.87336998,-116.365628,263.31006
